sha256	kept	removed	bytes
6ca68aa61e9df41ff2dddf1824252844016bc57eb5ebdf30972c3d2cd39bb1bc	30_Pharmacopoeia/Nutritional/eriodictyol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/eriodictyol.md	1752
a72c652aa48c4c39d67857b47271ea6af10e41c87a705a8957535734d9cc649f	30_Pharmacopoeia/_By_Structure/Source_Substances/Thymus vulgaris.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Thymus vulgaris.md	1752
2f3ff8d6829e9677a22d6acb4d36a97d457030436c029fb5e1ca0d98c2d32738	30_Pharmacopoeia/Nutritional/NADH.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/NADH.md	1702
27d932d3b6b5f7c0dab52d7949bc5498f16cd6bdcc5596e955536d2f7fee1da6	30_Pharmacopoeia/Functional/Arketamine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Arketamine.md	1706
545be4421ba3c6f61b4047b73fe0007593c625ccd0a42bcbe60c442f62e7b3d3	30_Pharmacopoeia/Nutritional/Mitragyna parvifolia.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mitragyna parvifolia.md	1815
3d456159fd6c3bf471c601e2f3bdc397433b5dec829f4355635e2e9e6566abc5	30_Pharmacopoeia/Nutritional/methysticin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/methysticin.md	1911
e92747c5443e9da3f739562abeb04fa3827f5096d8598a7e033d3c05f595f7b0	30_Pharmacopoeia/Functional/Acanthopanax senticosus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Acanthopanax senticosus.md	1694
31dcf4128e1cbd4e1f23b01480c13fef627b2395b7bb08fcefc985575d8c16ce	30_Pharmacopoeia/Nutritional/Eschscholzia californica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Eschscholzia californica.md	1881
afdd4ac36d360db78b03ae8a42cfb0401fd276fd9c6bb7c072eb713949ea746d	30_Pharmacopoeia/Medical/lysergol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/lysergol.md	1681
3893ead36c8f205f72b2c5802e43306c5002143adacecabc055868275c4b1f1f	30_Pharmacopoeia/Nutritional/Chlorophytum borivilianum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Chlorophytum borivilianum.md	1808
f4d4749d6d3656a44dc71d0ac24fbc7666f7fc315f08665a942ea5b3efd6baa0	30_Pharmacopoeia/Nutritional/secoiridoid glycosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/secoiridoid glycosides.md	1571
a465044e22f978770a9f168eb1b1e2b2391725434a428ec38bcb6507bcb070b4	30_Pharmacopoeia/Functional/lentinan Ôò¼Ôûô-glucan.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/lentinan ╬▓-glucan.md	1385
4accfd74c362b55b60d6b83db9a511f19b2abe4f9ce4960b088cc08b75203b4b	30_Pharmacopoeia/Pneumatic/Turbina corymbosa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Turbina corymbosa.md	1614
539947ea8a4dfc4144d4fc43816e884dd9d7586de93cbdc7a642e433e91b528f	30_Pharmacopoeia/Functional/Atarax.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Atarax.md	1669
b9d5a8c5944a4a164beea493823e1bad1b1563ab2ea3d1188d07bc11c62e479e	30_Pharmacopoeia/Nutritional/Vitamin D.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Vitamin D.md	1543
bfee2fad22caeeae8518d78d12f28318beacb723b2443592a40f2fd9d06ca31a	30_Pharmacopoeia/Nutritional/N-acetylcysteine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/N-acetylcysteine.md	1667
d8d57036521f7074853a13e2a5fba886c040d5d0f441ed40386b429d86dd78af	30_Pharmacopoeia/Functional/D-cycloserine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/D-cycloserine.md	1643
69793891e5ed9ba8f7b1ab8aafb25f0b454dec537ba60fa4810306f4250eb75b	30_Pharmacopoeia/Nutritional/Eragrostis tef.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Eragrostis tef.md	1399
950dc7abea17d2636faa8391735d1fa1fbc7ba12d6c5a434f1757d5bd15b78cd	30_Pharmacopoeia/Nutritional/vinblastine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/vinblastine.md	1859
866d7b3b8ee779d89a11a4040adea5b10cc99744e152d56fddc999fd0fb537ad	30_Pharmacopoeia/Pneumatic/Lophophora williamsii.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Lophophora williamsii.md	1775
7608488a5f45feab87f24821449a125cc7af6b88427a9dafdea1c5f7479760e1	30_Pharmacopoeia/Functional/Camellia sinensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Camellia sinensis.md	1748
f3189af72591d0a42d9a1aee5a77927a5d36651309490eeef4d7a36081dfd497	30_Pharmacopoeia/Nutritional/Saccharomyces cerevisiae.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Saccharomyces cerevisiae.md	1631
a4cbefd4595d7a70a18fd50e85c290fcc97b81b8f0aed7d01c3616772e4c4173	30_Pharmacopoeia/Pneumatic/MDA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/MDA.md	1791
d40beabe4ccec29b0caf84709a7ff94243e9d3427dd55c8611c44e1e6be5aefa	30_Pharmacopoeia/Nutritional/Polygonatum sibiricum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Polygonatum sibiricum.md	2058
0fd135b9c678e207f5e0cb2ade5736204f7a646d3c2727fe8409f9c6bd025639	30_Pharmacopoeia/Nutritional/Acetyl-L-carnitine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Acetyl-L-carnitine.md	1863
8ffb18b192175e00e03cfa5e3991c71d989ae1f1c3e3f65642dee0cb1986ad2e	30_Pharmacopoeia/Nutritional/flavalignans.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/flavalignans.md	1755
fd8b9c27a1d4347b08bdf4d0edb8d5736b13cd89ba097b8bad472d35b1e38f03	30_Pharmacopoeia/Functional/Nicotiana rustica.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Nicotiana rustica.md	1708
3e888f332ef092398f62c2cd6fd982da7a4307641c560943ce567e4b46a59ed6	30_Pharmacopoeia/Functional/Eritadenine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Eritadenine.md	1693
3965584c30b7c42a5807788124387ee2c52ef39a1e1b2510c3d5226350be99bb	30_Pharmacopoeia/Nutritional/Saccharum officinarum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Saccharum officinarum.md	1448
6a5490e1aa0f68272a2e85237e82c77e912c7a05087d7e74c206525bf6c660aa	30_Pharmacopoeia/Pneumatic/Ôò¼Ôûô-carbolines.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/╬▓-carbolines.md	1459
edf43ed3d9c3d3c511cfbe0af2605d22a2da4dc2972f98f76ab6a19a69d683f8	30_Pharmacopoeia/Nutritional/picrocrocin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/picrocrocin.md	1844
70a65384a19b40ba061a147bdaca28548a7b23978fd72cb70a7128e6b79f0c17	30_Pharmacopoeia/_General/_Manus Compound Index.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/_Manus Compound Index.md	134697
ddc3b05a616400a920fae2e01e20ecd1af038899bb331185509dad11196de80c	30_Pharmacopoeia/Nutritional/Choline bitartrate.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Choline bitartrate.md	1739
7be3b36bb9d27a7acb3d2e49b06b17521a9af731029b8ba6357670a2bce0c634	30_Pharmacopoeia/Chthonic/Helleborus orientalis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Helleborus orientalis.md	1606
07d9ead71ba8505297437a1c263aff94224bfb75b0dd2422fcf6268576c501ab	30_Pharmacopoeia/Nutritional/spinosin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/spinosin.md	1895
2ea63d1400db20959f638efb60e6386170be56319ad75e2899c5257b03830738	30_Pharmacopoeia/Nutritional/Mitragyna hirsuta.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Mitragyna hirsuta.md	1890
d2e625a7db3b333f6cee4b04b9b9090e19701c8c11b7e2b2c3575697f5bec236	30_Pharmacopoeia/Nutritional/curcumin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/curcumin.md	1732
8a546e9478a2b0c72fcd6ef00279c7fac75c7071110a187ece25e4011d00a7bc	30_Pharmacopoeia/Nutritional/Scutellaria lateriflora.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Scutellaria lateriflora.md	1936
9d0879cb490c34d27029453e24ce5d5e4dfe95140c6008991ee1b9bcd531fe60	30_Pharmacopoeia/Nutritional/Eleutherococcus senticosus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Eleutherococcus senticosus.md	1829
f5fd86acf7748363f51dea8f0c6eca24ae5f7a7c9fcd6453c6494fcd30f68e4a	30_Pharmacopoeia/Nutritional/nornicotine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/nornicotine.md	1716
f5c068adcc933a8d2b116c7b6f7bc993669a4f498025bae727f451e9f5eea59a	30_Pharmacopoeia/Nutritional/d-Lysergic acid amide (LSA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/d-Lysergic acid amide (LSA.md	1448
5c351176d44a68536d17a8bbe77feab6b5173fa95f4bb4bdf27f08f827fd341d	30_Pharmacopoeia/Nutritional/viburnin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/viburnin.md	1341
4054d4a46cf0508def16bbf1404914016079073165cd281d2ab289ae3fe8643d	30_Pharmacopoeia/Nutritional/picraline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/picraline.md	1680
6f4d31dbb57b135e9c44228854ede732e8263dc04a6a3abb1e239a99986a0e9d	30_Pharmacopoeia/Medical/quinidine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/quinidine.md	1695
a1ed7c0bea5d995deac9811859a79a35044114e8261d35cd392d1f7dfee8fae9	30_Pharmacopoeia/Nutritional/Vitamin B9.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Vitamin B9.md	1735
3e90146fbb98d9defc51bcbfcd97f36c5bebbfc2389a0e099b9512b4b56e19d9	30_Pharmacopoeia/Pneumatic/Ololiuhqui.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ololiuhqui.md	1487
b83f57338306a2ebf80cc8d956667a24d06967f45c792b4c2075802c7a090804	30_Pharmacopoeia/Chthonic/Hyoscyamus albus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hyoscyamus albus.md	1682
7c08512644044102e46dfa987c0938f91b1c8c401f1ab6061cf5d237bba6c1d8	30_Pharmacopoeia/Nutritional/BDNF.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/BDNF.md	1313
6b2561f0e542fa8b2157536770fa578e5253a35ea6b2c4e8d2c8b31a1b0180e6	30_Pharmacopoeia/Nutritional/Apis mellifera.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Apis mellifera.md	1539
05aab7ad415eba6a2a700e02f79542f9638d4ad87412b217412bb74489d6e967	30_Pharmacopoeia/Nutritional/Glehnia littoralis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Glehnia littoralis.md	2051
9b19e046611d7a28040e4ebb65987bf5cd3d6b9beb1a92af13a478bfe719f9fd	30_Pharmacopoeia/Nutritional/Leonurus cardiaca.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Leonurus cardiaca.md	1788
f39b3d299c92c71ec817aa562b41f6b7aa453992d36b0f84584b953d2ad4d1be	30_Pharmacopoeia/Nutritional/nepetalactone.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/nepetalactone.md	1685
2fa7485b61a26cb666389b668fa85e03102d842c6a3b8559e8c63cf7d6872f1b	30_Pharmacopoeia/Chthonic/Datura.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Datura.md	1511
f45983d76a16c4a120f31e3e16e9345d3c2fe6988c5662051d8fd4e9b2e21f39	30_Pharmacopoeia/Nutritional/ranunculin precursors.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ranunculin precursors.md	1423
6418c1b3d1ad9acccfc80b3ba142d1d61028cded7c17b5c3875f829899da813e	30_Pharmacopoeia/Nutritional/Polygonum multiflorum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Polygonum multiflorum.md	2058
02cf54280cfeafff43c28a7dfe11954c2d14954dcb5105ea2b4cf24de814fb81	30_Pharmacopoeia/Nutritional/mesembrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mesembrine.md	2136
c5ff10ab6e3bfe7b59607e69f155437cebf76948a2133faf6f39a536b8d21903	30_Pharmacopoeia/Chthonic/Hyoscyamus muticus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hyoscyamus muticus.md	1545
fd3e3c40cc9880054a82690105c22733cf4886ff10b0551424e01faabf69d190	30_Pharmacopoeia/Functional/aniracetam.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/aniracetam.md	1604
3f56b275c8fbabc030e3f76bd1dec778a797d598133de2dd07879010dc12d840	30_Pharmacopoeia/Pneumatic/Voacanga africana.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Voacanga africana.md	1658
cdb284b7b5b05a0400e961a7674f34d8c7a3d4c9ff69c7de67440c43774663e7	30_Pharmacopoeia/Functional/1,4-butanediol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/1,4-butanediol.md	1555
f1c37efd25ab44fc7fa8d2606aa9b91ea25d0f54bffc152678cadf2a328eff07	30_Pharmacopoeia/Nutritional/achilleine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/achilleine.md	1679
8ff8bea77b631e34baf42bcf3115f3f15903e5e592bf2982d51586359353a383	30_Pharmacopoeia/Medical/papaverine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/papaverine.md	1671
b9a621bf59032194982aa4cebc5e129a0331a50c975df7bf20f29db0537fe03a	30_Pharmacopoeia/Nutritional/Uncaria tomentosa.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Uncaria tomentosa.md	1827
c349033fecba93f061ebe3b7b5d0c49e794d17c2bcacf1c186c346192541fba9	30_Pharmacopoeia/Nutritional/cucurbitacins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/cucurbitacins.md	1723
9affc4d0d0a7da41a544605353743e9ccf54f457a2cdb63939c08e61195ba10e	30_Pharmacopoeia/Functional/Erinacines.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Erinacines.md	1347
55a3ac55803502d42cfee2ec5f1c11b3c25ea016f4c1c918b9f4dfec0c8aa36c	30_Pharmacopoeia/Nutritional/Agathosma betulina.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Agathosma betulina.md	1615
d9625c33bb71be8e818e77311904cb9e3b945f3826c74687e36d731f7bb1ce20	30_Pharmacopoeia/Nutritional/Ipomoea batatas.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Ipomoea batatas.md	1578
23dfc5fefa975c89ef55e306dd7835ffca9d15f731c93e0109d2ad358b7604d1	30_Pharmacopoeia/Nutritional/isoflavones.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/isoflavones.md	1650
b8df6c2b6ebce604cce7fe76cf22e548f03e7442f74892cddf45c00b38cc1d55	30_Pharmacopoeia/Nutritional/solanine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/solanine.md	1846
dbc39de90709d02c4de81ed700391c6f0664c5f4005b2f50e30488c33f9d42c1	30_Pharmacopoeia/Nutritional/taraxasterols.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/taraxasterols.md	1722
ac19ac714598f5341c31346b958caa0cfa3e0cdb7c82ed53fc3c7c968ebc5462	30_Pharmacopoeia/Functional/Secoverine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Secoverine.md	1704
96606bb71410775bd4791133cfe2c8b8ccd9f7975f719741ed460ff420dd2e62	30_Pharmacopoeia/Functional/PEA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/PEA.md	1340
90ffd722756803c4b09bbb112f178f81a50ba59c82bf23a05c59d1ce82e487a7	30_Pharmacopoeia/Nutritional/L-DOPA.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/L-DOPA.md	1707
d63d5188d4057d244a8e11f8e395a26cd491a9850d97187fdd2e41b96109dc8b	30_Pharmacopoeia/Functional/Fibroblast growth factor (FGF.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Fibroblast growth factor (FGF.md	1478
c4e5b3befec63faedae334f7595b55dc36a8684e9e3ad492bbacbd513e9cccb8	30_Pharmacopoeia/Pneumatic/Voacangine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Voacangine.md	1693
122e436971e38b26588e045791a1fe182d9b032c95ab8aef80967342d17b17a1	30_Pharmacopoeia/Pneumatic/peyote alkaloids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/peyote alkaloids.md	1457
7d65be2eabb9c38867ea42b99b3d7e1da1f1feaff969a76fb18f35fe9e591d3c	30_Pharmacopoeia/Nutritional/Gynostemma pentaphyllum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Gynostemma pentaphyllum.md	2078
3054faff095a44a31d8eba3d4dad3e758fef180a72dbbb402c67b962a4edf552	30_Pharmacopoeia/Nutritional/resveratrol.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/resveratrol.md	1761
987bcce8757a011b797ad502fb377de5a302a60e0f2c50140cdfd07a89ba96de	30_Pharmacopoeia/Nutritional/convolvine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/convolvine.md	1872
c0ab6d11292ff7c0dac8e3e529d619e426dadeec5dff0f52b9f630690ecb386b	30_Pharmacopoeia/Nutritional/Peumus boldus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Peumus boldus.md	1761
0b3124eba767e2172a1f1824cf857f4afc6795e7fe425a3aa805408e57a95110	30_Pharmacopoeia/Functional/Hericenones (Lion's Mane.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Hericenones (Lion's Mane.md	1409
9ed7f8580377960bf677c0d9a440195a71d6107b4069ad8c1075a949a6e4ddc5	30_Pharmacopoeia/Nutritional/Amanita muscaria.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Amanita muscaria.md	1539
788f4b802d2732ada501b05eebfc28d56988d237de43ff541d1116602067461a	30_Pharmacopoeia/Nutritional/Piptadenia peregrina.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Piptadenia peregrina.md	1529
6fb3d72b514cc443de6f87f0a0f875738d829776870ade681dcd5f6307da2d88	30_Pharmacopoeia/Functional/Areca catechu.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Areca catechu.md	1751
c92976cbb662e1235a53f0232ac6130603435afc2b2a837241ecbf0d6d100195	30_Pharmacopoeia/Nutritional/mesembrenone.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/mesembrenone.md	2065
2602bae207e767808ead8d2b324870d4726f95f5f9316640140929d5a21f7a34	30_Pharmacopoeia/Functional/5-MeO-MiPT.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/5-MeO-MiPT.md	1713
003d9464a7809ba462ba53fbd860d18165ddc5e33113b9286f8867267bf8c268	30_Pharmacopoeia/Nutritional/withaferin A.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/withaferin A.md	1892
01a0f1ac05d3720dd7dbbd7e897de14e825f9fd1baab26de4da7ee1f27e56748	30_Pharmacopoeia/Functional/cathine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/cathine.md	1621
e4b66b16bab28755855c50b018c829617049e4973f8f917ba6e37483c81f98eb	30_Pharmacopoeia/Pneumatic/hordenine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/hordenine.md	1593
37d194b38ce3f466dd9c3218497b572c9ea2b5420dc94c7f084712b7ebfc16d1	30_Pharmacopoeia/Functional/nesodine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/nesodine.md	1779
e844343db0d613d87b0934a7bda0aba5bb7dd31ae691f306cd57ef96ed9891cb	30_Pharmacopoeia/Functional/CBG.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/CBG.md	1664
0039256547767c09d746c7554e2df84190fb2e9626496dbe800fa4b5b48b5ced	30_Pharmacopoeia/Nutritional/triterpene saponins.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/triterpene saponins.md	1598
408e8511b7644934fe3f4093845b98fb50287f0492868f412f0a378f82cbe77f	30_Pharmacopoeia/Nutritional/Magnesium L-threonate.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Magnesium L-threonate.md	1746
430cc5d4343a16b8bd3c55ed1ddb08e8d7226765c9fb6954064f34a0cc1aa622	30_Pharmacopoeia/Nutritional/VMAT-2.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/VMAT-2.md	1335
2a97216edb7d4cb83ee228fd4c4af6e845703cd7497f3a4252de6279338d0440	30_Pharmacopoeia/Functional/Aralosides.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Aralosides.md	1398
5f564318709bce195b6407dd40bc1acaedf55c8799cd8db9e710033d5424be6d	30_Pharmacopoeia/Functional/annonacin.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/annonacin.md	1678
fdece1c603ca27de18dd7a99a87180f5f3655dd0e99c4b226d2bafcd62cdd0ff	30_Pharmacopoeia/Nutritional/flavonoids.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/flavonoids.md	1434
20fbcb9f4f809120bf35e32bb5831ceed92150189d032c0b419672943aaf12f8	30_Pharmacopoeia/Nutritional/coenzyme Q10.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/coenzyme Q10.md	1727
b2b1851e8aa237119e06da1b4de02712074964cebdaab2db4f25990713517069	30_Pharmacopoeia/Nutritional/catuabines.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/catuabines.md	1363
5a67df84111ba9be26884af1013cf144ede92634a9246479030a584a260547d7	30_Pharmacopoeia/Nutritional/Brunfelsia grandiflora.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Brunfelsia grandiflora.md	1455
050ab42158cbeadae09884de86d0ceed2419ef94cb340d5b58f7d51cf92219e3	30_Pharmacopoeia/Nutritional/Desmanthus illinoensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Desmanthus illinoensis.md	1637
3d1da82ad535be14f3563f7958e80ec2e5e0a115aba526adc2d3e43f502a8d0f	30_Pharmacopoeia/Nutritional/solasonine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/solasonine.md	1863
5af8a376e53ea0e6ab8cd811cb8d585627a556452c1fd15d9e0812e0ba6bb4a1	30_Pharmacopoeia/Nutritional/Panax vietnamensis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Panax vietnamensis.md	1842
d3b6f76bc047c9b158736cea50fba6d2466d83121437f6e66afea89ddcd7d0b4	30_Pharmacopoeia/Functional/5-MeO-DMT.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/5-MeO-DMT.md	1939
a39bf708297b0a4aa21e89c7ab0262414669b7a031ff05c4ea7e897881def9ca	30_Pharmacopoeia/Nutritional/stachydrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/stachydrine.md	1702
e1f4f5cf470ffdfc68db3dafbbfe328131f7087ab26c49d990de0921cd96f176	30_Pharmacopoeia/Functional/flavanols.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/flavanols.md	1335
51494ce7e805ec27c7a8748fe4161bb71455c988fd2e831fda6d5dfa4c331e5d	30_Pharmacopoeia/Pneumatic/harmaline.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/harmaline.md	1832
5fbbba1aded24ad07d83a3613c68550d187502a1699a41ed652ecba6ceff21c5	30_Pharmacopoeia/Nutritional/Vitis vinifera.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Vitis vinifera.md	1449
450f1741be47015387e2ae6e5b4646ca9a568431bcc3e6b97b038519ceaadaa9	30_Pharmacopoeia/Nutritional/flumazenil.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/flumazenil.md	1724
67cd951d387f1e1bbcb2d31eb2ab39fe51990e037979cf174fd467d6b9b92574	30_Pharmacopoeia/Nutritional/Elettaria cardamomum.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Elettaria cardamomum.md	1786
af9f88fa10a3887310d7d486d3b79982c4a133bdf49fc6ff120584bccea7f084	30_Pharmacopoeia/Medical/ergonovine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/ergonovine.md	1797
74c0cd6c41fa5da90f6a5b900605b25d700cc0b6cc268f8f0dfbe456a585d755	30_Pharmacopoeia/Nutritional/bilobalide.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/bilobalide.md	1779
8c14681311df1f2d52f41fb97caefca99b55eb0f32845354c01e47afcf606a9c	30_Pharmacopoeia/Functional/Catha edulis.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Catha edulis.md	1718
f068f33c852278c61b06547bcce1b4c225562e190a5705b963b109d7c417bc81	30_Pharmacopoeia/Nutritional/Inonotus obliquus.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Inonotus obliquus.md	1767
1244a5618a7c20013273348f8f8943fe32796712673dd88388eddfdfe2e34592	30_Pharmacopoeia/Nutritional/Adenophora tetraphylla.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Adenophora tetraphylla.md	2166
20bf187bdae70bf24c15e340531e48cbbe06b6a63d71d1fbc40c5cbe52c83ceb	30_Pharmacopoeia/Nutritional/Folate (Vitamin B9.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Folate (Vitamin B9.md	1380
7c9808d8c9ef7c4764c1970b70b1ccaa32d742cf208bd461aeca12e6ba67689f	30_Pharmacopoeia/Pneumatic/Dexedrine.md	30_Pharmacopoeia/_pharmacopoeia-vault/Manus Compound Notes/Dexedrine.md	1335
